Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
US,Trailhead 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,traverse city,45.33,-84.96,30.0,89,30.0,89
Italy,Franz Haas 2009 Sauvignon (Alto Adige),Sauvignon,laives,46.32,11.29,52.0,89,52.0,89
Austria,Forstreiter 2012 Schiefer Reserve Grüner Veltliner (Kremstal),Grüner Veltliner,traismauer,48.38,15.69,24.0,92,24.0,92
US,Cambria 2011 Bench Break Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,santa maria,34.88,-120.26,34.0,92,34.0,92
Italy,I Giusti e Zanza 2009 Dulcamara Red (Toscana),Red Blend,cascina,43.58,10.52,41.0,92,41.0,92
US,J. Christopher 2011 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),Pinot Noir,newberg,45.34,-123.01,52.0,92,52.0,92
Argentina,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),Malbec,lujan,-33.1,-68.92,215.0,92,215.0,92
US,Talley 2011 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,arroyo grande,35.18,-120.52,60.0,92,60.0,92
Spain,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),Carignan-Grenache,cambrils,41.13,0.8,40.0,92,40.0,92
US,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,canyon rim,40.71,-111.83,125.0,92,125.0,92
France,Domaine Daniel Dugois 2006 Vin Jaune Savagnin (Arbois),Savagnin,champagnole,46.95,5.79,45.0,92,45.0,92
Australia,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),Shiraz,gawler,-33.92,138.62,70.0,92,70.0,92
Argentina,Finca Sophenia 2011 Synthesis Malbec (Tupungato),Malbec,lujan,-33.46,-69.22,30.0,92,30.0,92
US,Treana 2008 Treana Red Cabernet Sauvignon-Syrah (Paso Robles),Cabernet Sauvignon-Syrah,atascadero,35.59,-120.72,35.0,87,35.0,87
Chile,Ventisquero 2008 Grey [Glacier] Single Block Trinidad Vineyard Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,santa cruz,-34.62,-71.25,20.0,87,20.0,87
Italy,Cascina Adelaide 2005 4 Vigne  (Barolo),Nebbiolo,alba,44.61,7.95,56.0,87,56.0,87
US,Claudia Springs 2007 Zinfandel (Mendocino County),Zinfandel,ukiah,39.13,-123.53,24.0,87,24.0,87
Romania,Cramele Recas 2009 Chardonnay (Recas),Chardonnay,recas,45.8,21.51,7.0,87,7.0,87
France,Domaine Bertagna 2009 Les Dames Huguettes  (Côte de Nuits-Villages),Pinot Noir,chenove,47.18,4.96,30.0,87,30.0,87
Greece,Domaine Sigalas 2010 Asirtiko Athiri White (Santorini),White Blend,oia,36.47,25.39,18.0,87,18.0,87
Italy,Socré 2006 Nebbiolo (Langhe),Nebbiolo,alba,44.71,8.07,20.0,87,20.0,87
Italy,Boffa 2006 Nebbiolo (Langhe),Nebbiolo,alba,44.73,8.08,18.0,87,18.0,87
US,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,sonoma,38.36,-122.4,40.0,87,40.0,87
Italy,Bellussi NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.88,12.0,15.0,86,15.0,86
Italy,Paladin 2007 Millesimato Brut Prosecco (Veneto),Prosecco,santo stino di livenza,45.79,12.67,20.0,86,20.0,86
Italy,Perlage 2008 Col di Manza Extra Dry Millesimato  (Prosecco di Valdobbiadene),Prosecco,pieve di soligo,45.9,12.14,22.0,86,22.0,86
Italy,Sant Eurosia 2007 Brut  (Prosecco di Valdobbiadene),Prosecco,ivrea,45.44,7.88,16.0,86,16.0,86
Italy,L'Antica Quercia 2007 Matiú Brut  (Prosecco di Conegliano),Prosecco,vittorio veneto,45.94,12.3,12.0,86,12.0,86
US,Lucas Vineyards 2007 Vignoles (Finger Lakes),Vignoles,ithaca,42.63,-76.71,11.0,86,11.0,86
Italy,Marsuret NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.91,12.06,15.0,86,15.0,86
Chile,De Martino 2007 Legado Reserva Chardonnay (Limarí Valley),Chardonnay,talagante,-33.75,-70.9,18.0,86,18.0,86
US,Beringer 2007 Alluvium Blanc White (Knights Valley),White Blend,sonoma,38.51,-122.48,16.0,86,16.0,86
US,Brutocao 2006 Reserve Zinfandel (Mendocino),Zinfandel,ukiah,38.97,-123.12,34.0,86,34.0,86
US,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),Red Blend,morgan hill,37.07,-121.64,40.0,86,40.0,86
Italy,Sommariva NV Palazzo Rosso Brut  (Prosecco di Conegliano),Prosecco,palermo,38.15,13.34,19.0,86,19.0,86
Italy,Spagnol NV Col del Sas Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.91,12.06,18.0,86,18.0,86
France,Jacquart NV Mosaïque Rosé Brut  (Champagne),Champagne Blend,reims,49.26,4.04,42.0,86,42.0,86
Chile,Koyle 2015 Costa Pinot Noir (Colchagua Costa),Pinot Noir,san vicente,-34.54,-70.98,35.0,83,35.0,83
France,Château Notre Dame du Quatourze 2015 Rosé (Languedoc),Rosé,narbonne,43.16,3.0,16.0,83,16.0,83
France,Mémoires 2015 Rosé (Coteaux Varois en Provence),Rosé,libourne,44.58,-0.25,11.0,82,11.0,82
Spain,Cavas Hill NV 1887 Rosado Sparkling (Cava),Sparkling Blend,sant pere de ribes,41.32,1.69,13.0,82,13.0,82
France,Antoine Moltès & Fils 2015 Tradition Pinot Gris (Alsace),Pinot Gris,guebwiller,47.98,7.29,18.0,82,18.0,82
US,Pezzi King 2013 Serracino Reserve Zinfandel (Dry Creek Valley),Zinfandel,healdsburg,38.61,-122.86,48.0,82,48.0,82
Chile,Viña Tarapacá 2015 Gran Reserva Chardonnay (Leyda Valley),Chardonnay,santiago,-33.42,-70.6,19.0,80,19.0,80
Australia,Chambers Rosewood Vineyards NV Rare Muscat (Rutherglen),Muscat,corowa,-36.04,146.45,350.0,100,350.0,100
Germany,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Riesling,eltville,50.04,8.09,775.0,97,775.0,97
Australia,Torbreck 2012 RunRig Shiraz-Viognier (Barossa),Shiraz-Viognier,gawler,-34.48,138.95,225.0,97,225.0,97
Italy,Cavallotto 2010 Vignolo Riserva  (Barolo),Nebbiolo,alba,44.63,7.98,150.0,97,150.0,97
Hungary,Oremus 2005 Eszencia  (Tokaji),Furmint,tolcsva,48.29,21.44,320.0,96,320.0,96
US,Rochioli 2014 South River Chardonnay (Russian River Valley),Chardonnay,windsor,38.53,-122.87,68.0,96,68.0,96
France,Louis Latour 2014 Le Montrachet  (Montrachet),Chardonnay,beaune,47.05,4.84,630.0,96,630.0,96
Australia,Jasper Hill 2013 Georgia's Paddock Shiraz (Heathcote),Shiraz,bendigo,-36.85,144.68,85.0,95,85.0,95
France,Château de la Tour 2013 Vieilles Vignes  (Clos de Vougeot),Pinot Noir,chenove,47.18,4.96,350.0,95,350.0,95
Germany,Weingut Hans Bausch 2011 Hattenheimer Hassel Auslese Riesling (Rheingau),Riesling,ingelheim,50.02,8.05,66.0,95,66.0,95
France,Philippe Colin 2014 Les Chenevottes Premier Cru  (Chassagne-Montrachet),Chardonnay,beaune,46.93,4.74,110.0,95,110.0,95
Italy,Bel Colle 2012 Simposio  (Barolo),Nebbiolo,bra,44.66,7.93,60.0,95,60.0,95
US,J. Davies 2012 Jamie Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,sonoma,38.5,-122.46,200.0,95,200.0,95
US,Winderlea 2014 Weber Vineyard Pinot Noir (Dundee Hills),Pinot Noir,newberg,45.28,-123.04,48.0,95,48.0,95
Australia,Wakefield 2013 St. Andrews Single Vineyard Release Shiraz (Clare Valley),Shiraz,gawler,-34.0,138.7,60.0,95,60.0,95
Italy,Cantina Terlano 2000 Vorberg Pinot Bianco (Alto Adige),Pinot Bianco,appiano,46.53,11.25,21.0,88,21.0,88
Italy,Montresor 2001  Bianco di Custoza,Garganega,verona,45.46,10.97,11.0,88,11.0,88
Italy,Ronco del Gelso 1999 Chardonnay (Friuli),Chardonnay,gorizia,45.95,13.48,21.0,88,21.0,88
US,Sebastiani 1991 Cherryblock Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,sonoma,38.29,-122.45,160.0,88,160.0,88
Italy,Elena Walch 2002 Castel Ringberg Sauvignon Blanc (Alto Adige),Sauvignon Blanc,appiano,46.34,11.24,23.0,88,23.0,88
Italy,Gini 2002 Classico  (Soave),White Blend,san bonifacio,45.42,11.28,10.0,88,10.0,88
Italy,Borgo Conventi 2002 I Fiori del Borgo Sauvignon Blanc (Collio),Sauvignon Blanc,gorizia,45.92,13.53,15.0,88,15.0,88
US,Ceago Vinegarden 2001 Kathleen's Vineyard Sauvignon Blanc (Mendocino County),Sauvignon Blanc,clearlake,39.11,-122.82,19.0,88,19.0,88
Italy,Valiano 1997 Vino in Musica Sangiovese (Toscana),Sangiovese,montepulciano,43.15,11.9,40.0,88,40.0,88
Italy,Volpe Pasini 2002 Zuc de Volpe Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,cividale del friuli,46.11,13.4,18.0,88,18.0,88
Mexico,L.A. Cetto 1996 Private Reserve Nebbiolo (Valle de Guadalupe),Nebbiolo,ensenada,32.12,-116.52,18.0,88,18.0,88
Italy,La Vis 2001 Bianco dei Sorni White (Trentino),White Blend,trento,46.14,11.11,15.0,88,15.0,88
Chile,Lapostolle 2002 Estate Bottled Merlot (Rapel Valley),Merlot,santiago,-33.4,-70.59,12.0,88,12.0,88
Italy,Fratelli Zeni 2000 Vigne Alte  (Bianco di Custoza),White Blend,pescantina,45.54,10.73,11.0,88,11.0,88
Italy,Tommasi 2001 Vigneto Santa Cecilia Chardonnay (Valdadige),Chardonnay,negrar,45.51,10.92,9.0,88,9.0,88
Italy,San Michele Eppan 2002 Sanct Valentin Gewürztraminer (Alto Adige),Gewürztraminer,appiano,46.45,11.27,30.0,88,30.0,88
US,Vinoce 2001 Sauvignon Blanc (Rutherford),Sauvignon Blanc,napa,38.29,-122.29,18.0,88,18.0,88
US,Merriam 2000 Windacre Vineyard Merlot (Russian River Valley),Merlot,windsor,38.58,-122.84,34.0,88,34.0,88
US,Kynsi 1999 Paragon Vineyard Pinot Noir (Edna Valley),Pinot Noir,arroyo grande,35.19,-120.58,25.0,88,25.0,88
Chile,Valdivieso 2001 Reserve Chardonnay (Central Valley),Chardonnay,santiago,-33.48,-70.62,14.0,88,14.0,88
US,Bridlewood 2000 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,isla vista,34.65,-120.08,12.0,87,12.0,87
Chile,San Pedro 2002 Castillo de Molina Reserva Chardonnay (Lontué Valley),Chardonnay,melipilla,-34.04,-71.37,11.0,87,11.0,87
Chile,Undurraga 2001 Reserva Merlot (Maipo Valley),Merlot,penaflor,-33.65,-70.89,12.0,87,12.0,87
US,Cline 2007 Ancient Vines Zinfandel (California),Zinfandel,sonoma,38.21,-122.46,16.0,85,16.0,85
Italy,Astoria 2008 Extra Dry  (Prosecco di Valdobbiadene),Prosecco,susegana,45.87,12.24,24.0,85,24.0,85
Italy,Cantine Maschio NV Brut Prosecco (Italy),Prosecco,oderzo,45.85,12.43,13.0,85,13.0,85
Italy,Val d'Oca 2008 Millesimato Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.87,12.03,19.0,85,19.0,85
US,Vinavanti 2005 Le Bon Viveur Red (California),Red Blend,poway,32.9,-117.14,15.0,85,15.0,85
US,Vino V 2005 White Hawk Vineyard Syrah (Santa Barbara County),Syrah,oxnard,34.39,-119.29,45.0,85,45.0,85
Italy,Viticoltori Ponte NV Extra Dry  (Prosecco del Veneto),Prosecco,oderzo,45.72,12.47,19.0,85,19.0,85
Italy,Le Vigne di Alice 2008 Millesimato Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,vittorio veneto,45.95,12.29,15.0,85,15.0,85
US,McGregor 2007 Dry Gewürztraminer (Finger Lakes),Gewürztraminer,corning,42.5,-77.1,20.0,85,20.0,85
US,Miles 2006 Cabernet Franc (Finger Lakes),Cabernet Franc,geneva,42.62,-76.92,20.0,85,20.0,85
US,Morro Bay 2006 Split Oak Vineyard Cabernet Sauvignon (California),Cabernet Sauvignon,morro bay,35.37,-120.85,12.0,85,12.0,85
Italy,Pizzolato 2007  Prosecco del Veneto,Prosecco,villorba,45.75,12.22,13.0,85,13.0,85
US,Red Newt Cellars 2007 Riesling (Finger Lakes),Riesling,ithaca,42.5,-76.87,14.0,85,14.0,85
Italy,Ca'Tullio NV Extra Dry  (Prosecco del Veneto),Prosecco,cervignano del friuli,45.76,13.37,14.0,85,14.0,85
France,Château de Callac 2011  Graves,Bordeaux-style Red Blend,bergerac,44.81,0.33,20.0,89,20.0,89
US,Guardian 2013 Confidential Source Merlot (Columbia Valley (WA)),Merlot,woodinville,47.73,-122.14,30.0,89,30.0,89
US,Kerloo 2015 Blue Mountain Vineyard Grenache Blanc (Walla Walla Valley (WA)),Grenache Blanc,seattle,47.57,-122.34,20.0,89,20.0,89
Austria,Kohl 2015 Kittl Grüner Veltliner (Weinviertel),Grüner Veltliner,zistersdorf,48.46,16.65,23.0,89,23.0,89
US,Las Positas 2014 Verdigris White (California),White Blend,livermore,37.65,-121.77,30.0,89,30.0,89
US,Lieb 2015 Bridge Lane Rosé (New York),Rosé,clinton,41.04,-72.5,18.0,89,18.0,89
Spain,Luberri 2011 Seis  (Rioja),Tempranillo,logrono,42.52,-2.63,18.0,89,18.0,89
US,Macari 2010 Cuvée Gabriella Brut Rosé Sparkling (North Fork of Long Island),Sparkling Blend,madison,40.99,-72.57,35.0,89,35.0,89
Austria,Malat 2015 Crazy Creatures Grüner Veltliner (Kremstal),Grüner Veltliner,krems,48.38,15.61,17.0,89,17.0,89
US,Milbrandt 2013 The Estates Clifton Hill Vineyard Syrah (Wahluke Slope),Syrah,grandview,46.22,-119.78,42.0,89,42.0,89
US,Ojai 2014 McGinley Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,santa paula,34.45,-119.24,30.0,89,30.0,89
US,ONX 2015 Indie Tempranillo (Templeton Gap District),Tempranillo,atascadero,35.58,-120.69,24.0,89,24.0,89
US,Pomum 2014 Upland Vineyard Riesling (Snipes Mountain),Riesling,woodinville,47.76,-122.15,16.0,89,16.0,89
US,Prospect 772 2014 Stepping Stones Grenache Blanc (Santa Barbara County),Grenache Blanc,oakdale,38.04,-120.62,27.0,89,27.0,89
Italy,Revello Fratelli 2012 Rocche dell'Annunziata  (Barolo),Nebbiolo,alba,44.64,7.96,89.0,89,89.0,89
Italy,Tenuta La Marchesa 2015 Gold Label  (Gavi),Cortese,novi ligure,44.74,8.79,15.0,89,15.0,89
US,Trione 2012 Henry's Blend Red (Alexander Valley),Bordeaux-style Red Blend,healdsburg,38.69,-122.88,54.0,89,54.0,89
Spain,Vinos de Arganza 2012 Século Mencía (Bierzo),Mencía,ponferrada,42.55,-6.78,15.0,89,15.0,89
US,Walla Walla Vintners 2013 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,walla walla,46.09,-118.2,38.0,89,38.0,89
Austria,Winzer Krems 2015 Rosé Zweigelt (Niederösterreich),Zweigelt,krems,48.42,15.62,12.0,89,12.0,89
US,Wölffer 2013 Caya Cabernet Franc (Long Island),Cabernet Franc,old saybrook,40.95,-72.28,35.0,89,35.0,89
US,Dunbar 2012 Estate Grown Zinfandel (Sonoma Valley),Zinfandel,south charleston,38.36,-81.74,32.0,88,32.0,88
Austria,Eschenhof Holzer 2015 Altweingarten Grüner Veltliner (Wagram),Grüner Veltliner,traismauer,48.48,15.87,12.0,88,12.0,88
Italy,Fattorie Romeo del Castello 2015 Vigorosa Rosato Nerello Mascalese (Etna),Nerello Mascalese,randazzo,37.89,14.98,28.0,88,28.0,88
US,Flying Cloud 2014 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,san luis obispo,35.24,-120.67,20.0,88,20.0,88
France,Gadais Père et Fils 2015 Domaine de la Vieille Cure Sur Lie  (Muscadet Sèvre et Maine),Melon,vertou,47.14,-1.42,14.0,88,14.0,88
France,André Brunel 2014 Domaine de la Becassonne White (Côtes du Rhône),Rhône-style White Blend,sorgues,44.06,4.83,19.0,88,19.0,88
Italy,Majolini 2006 Pas Dosé Aligi Sassu Chardonnay (Franciacorta),Chardonnay,gussago,45.63,10.13,39.0,92,39.0,92
Italy,Montemercurio 2007 Messaggero  (Vino Nobile di Montepulciano),Sangiovese,montepulciano,43.08,11.77,35.0,92,35.0,92
France,Philippe Fontaine NV Brut Prestige  (Champagne),Champagne Blend,troyes,48.03,4.37,69.0,92,69.0,92
Canada,Pillitteri 2012 Reserve Icewine Vidal (Niagara-On-The-Lake),Vidal,niagara falls,43.23,-79.11,30.0,92,30.0,92
US,Roederer Estate NV Brut Sparkling (Anderson Valley),Sparkling Blend,ukiah,39.11,-123.5,23.0,92,23.0,92
US,Rusack 2011 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,lompoc,34.64,-120.14,45.0,92,45.0,92
Italy,Bellavista 2006 Gran Cuvée Pas Operé Sparkling (Franciacorta),Sparkling Blend,cazzago san martino,45.61,9.98,50.0,92,50.0,92
France,Chanoine NV Tzarina No 1 Brut  (Champagne),Champagne Blend,bagnols-sur-ceze,44.17,4.52,100.0,92,100.0,92
US,Chehalem 2011 Ridgecrest Vineyards Pinot Noir (Ribbon Ridge),Pinot Noir,newberg,45.31,-122.92,50.0,92,50.0,92
France,Henri de Villamont 2010 Blagny Premier Cru  (Meursault),Chardonnay,beaune,47.06,4.82,66.0,92,66.0,92
France,Vollereaux 2007 Cuvée Marguerite Brut  (Champagne),Champagne Blend,epernay,49.02,3.93,60.0,92,60.0,92
Germany,Wittmann 2011 Westhofen Morstein GG Trocken Riesling (Rheinhessen),Riesling,worms,49.71,8.25,115.0,92,115.0,92
Italy,Valentina Cubi 2008 Morar  (Amarone della Valpolicella),Red Blend,negrar,45.53,10.89,69.0,92,69.0,92
US,Domaine Serene 2010 Evenstad Reserve Pinot Noir (Willamette Valley),Pinot Noir,newberg,45.27,-123.07,65.0,92,65.0,92
Germany,Dr. Loosen 2011 Ürziger Würzgarten Alte Reben GG Trocken Riesling (Mosel),Riesling,morbach,49.92,7.07,42.0,92,42.0,92
France,H. Blin 2003 Édition Limitée Extra Brut  (Champagne),Champagne Blend,chateau-thierry,49.09,3.64,70.0,92,70.0,92
US,Bell 2009 Clone 6 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,napa,38.39,-122.34,130.0,92,130.0,92
France,Château Vray Croix de Gay 2010  Pomerol,Bordeaux-style Red Blend,libourne,44.94,-0.17,65.0,92,65.0,92
Italy,Santa Maria La Palma 2006 Riserva  (Cannonau di Sardegna),Cannonau,alghero,40.66,8.27,15.0,87,15.0,87
US,Sparkman 2009 Stella Mae Red (Red Mountain),Bordeaux-style Red Blend,woodinville,47.73,-122.14,45.0,87,45.0,87
Italy,Argiolas 2008 Costera Cannonau (Isola dei Nuraghi),Cannonau,sinnai,39.37,9.16,18.0,87,18.0,87
US,Babcock 2010 Ocean's Ghost Pinot Noir (Sta. Rita Hills),Pinot Noir,lompoc,34.67,-120.33,60.0,87,60.0,87
South Africa,Cape View 2011 Chenin Blanc (Stellenbosch),Chenin Blanc,cape town,-34.1,18.39,12.0,87,12.0,87
South Africa,Ken Forrester 2011 Petit Chenin Blanc (Western Cape),Chenin Blanc,somerset west,-34.03,18.82,12.0,87,12.0,87
Italy,Marco Cecchini 2010 Tovè White (Colli Orientali del Friuli),White Blend,cividale del friuli,46.14,13.34,15.0,87,15.0,87
Italy,Vigneti Le Monde 2010 Pinot Grigio (Friuli Grave),Pinot Grigio,motta di livenza,45.86,12.55,18.0,87,18.0,87
US,Zerba Cellars 2008 Sangiovese (Walla Walla Valley (WA)),Sangiovese,college place,46.0,-118.39,30.0,87,30.0,87
US,Knapp 2011 Chardonnay (Finger Lakes),Chardonnay,geneva,42.77,-76.78,12.0,87,12.0,87
US,Lava Cap 2010 Battonage Chardonnay (El Dorado),Chardonnay,placerville,38.75,-120.74,18.0,87,18.0,87
Spain,Loess 2009 Collection Blanco Verdejo (Rueda),Verdejo,aranda de duero,41.72,-3.9,25.0,87,25.0,87
US,MICA Cellars 2009 Babcock Vineyard Cabernet Franc (Suisun Valley),Cabernet Franc,placerville,38.6,-120.68,30.0,87,30.0,87
US,Michael Pozzan 2010 Annabella Pinot Noir (Carneros),Pinot Noir,sonoma,38.44,-122.4,17.0,87,17.0,87
France,Domaine du Grand Cros 2011 L'Esprit de Provence Rosé (Côtes de Provence),Rosé,brignoles,43.32,6.19,20.0,87,20.0,87
Spain,El Coto 2011 Rosado Rosé (Rioja),Rosé,tineo,43.2,-6.54,11.0,87,11.0,87
US,Fenestra 2010 Silvaspoons Vineyard Verdelho (Lodi),Verdelho,livermore,37.64,-121.8,15.0,87,15.0,87
Austria,Gunter Triebaumer NV Muscato Moscato (Österreichischer Sekt),Moscato,rust,47.8,16.67,18.0,87,18.0,87
US,Hanna 2011 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,roseland,38.42,-122.81,19.0,87,19.0,87
France,Alain Jaume et Fils 2009 Réserve Grand Veneur Red (Côtes du Rhône),Rhône-style Red Blend,orange,44.11,4.82,15.0,87,15.0,87
Spain,Aleo 2009 Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,logrono,42.57,-2.59,16.0,87,16.0,87
Italy,Altùris 2011 White (Venezia Giulia),White Blend,cividale del friuli,46.08,13.44,12.0,87,12.0,87
US,Camaraderie 2009 Clifton Vineyard Syrah (Wahluke Slope),Syrah,port angeles,48.1,-123.48,28.0,87,28.0,87
France,Boude Baudin 2010 Cuvée St Clément  (Champagne),Champagne Blend,epernay,49.11,3.91,70.0,91,70.0,91
US,Conn Creek 2013 El Adobo Ranch Vineyard Cabernet Sauvignon (Chiles Valley),Cabernet Sauvignon,sonoma,38.49,-122.4,90.0,91,90.0,91
US,D.R. Stephens 2014 Silver Eagle Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,sonoma,38.51,-122.44,75.0,91,75.0,91
US,Davis Family 2014 Soul Patch Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,healdsburg,38.61,-122.86,55.0,91,55.0,91
France,Domaine Jeannin-Naltet 2014 Le Clos l'Evêque Premier Cru  (Mercurey),Pinot Noir,chalon-sur-saone,46.84,4.73,60.0,91,60.0,91
US,Qupé 2013 Doux Sawyer Lindquist Vineyard Marsanne (Edna Valley),Marsanne,arroyo grande,35.12,-120.58,35.0,91,35.0,91
US,Rex Hill 2014 Sims Vineyard Pinot Noir (Willamette Valley),Pinot Noir,newberg,45.31,-122.92,55.0,91,55.0,91
US,Ruby 2015 Steve's Reserve Pinot Noir (Chehalem Mountains),Pinot Noir,livermore,37.65,-121.81,65.0,91,65.0,91
US,Structure 2014 Wallula Syrah (Horse Heaven Hills),Syrah,seattle,47.57,-122.34,35.0,91,35.0,91
US,Tumwater 2014 Prince Hill Vineyard Reserve Pinot Noir (Dundee Hills),Pinot Noir,canby,45.33,-122.68,55.0,91,55.0,91
France,Jeaunaux-Robin NV Brut Zéro Sélection  (Champagne),Champagne Blend,epernay,48.83,3.75,42.0,91,42.0,91
US,Joseph Jewell 2014 Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,windsor,38.47,-122.89,45.0,91,45.0,91
US,Le Vigne 2014 Di Domenico Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,atascadero,35.67,-120.66,38.0,91,38.0,91
Germany,Maximin Grünhäuser 2015 Trocken Riesling (Mosel),Riesling,trier,49.77,6.72,22.0,91,22.0,91
US,Northstar 2013 Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,college place,46.01,-118.36,50.0,91,50.0,91
US,Padis 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.33,-122.35,110.0,91,110.0,91
US,Paul O'Brien 2014 Bradley Vineyard Pinot Noir (Umpqua Valley),Pinot Noir,roseburg,43.21,-123.35,45.0,91,45.0,91
US,Flying Goat Cellars 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,lompoc,34.64,-120.44,60.0,93,60.0,93
Italy,Abbazia di Novacella 2012 Praepositus Passito Kerner (Alto Adige Valle Isarco),Kerner,bressanone,46.74,11.65,30.0,93,30.0,93
US,Midsummer Cellars 2013 Cañon Creek Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,sonoma,38.54,-122.47,75.0,93,75.0,93
US,Turiya 2011 Stolpman Vineyard Sangiovese (Ballard Canyon),Sangiovese,lompoc,34.64,-120.45,150.0,93,150.0,93
US,Iron Horse 2013 Thomas Road Pinot Noir (Green Valley),Pinot Noir,windsor,38.46,-122.9,85.0,93,85.0,93
Italy,Brandini 2011 Resa 56  (Barolo),Nebbiolo,bra,44.64,7.91,90.0,93,90.0,93
US,Artesa 2014 Estate Reserve Chardonnay (Carneros),Chardonnay,napa,38.27,-122.36,35.0,93,35.0,93
US,Carlisle 2013 Pagani Ranch Zinfandel (Sonoma Valley),Zinfandel,windsor,38.52,-122.84,46.0,93,46.0,93
France,Château Vignelaure 2015 Rosé (Coteaux d'Aix-en-Provence),Rosé,pertuis,43.61,5.69,20.0,93,20.0,93
Argentina,Clos d'Argentine 2013 Winemaker's Selection Reserva Malbec (Mendoza),Malbec,lujan,-33.67,-69.19,42.0,93,42.0,93
France,Mas de Cadenet 2015 Mas Negrel Cadenet Rosé (Côtes de Provence Sainte-Victoire),Rosé,gardanne,43.48,5.66,40.0,93,40.0,93
US,Passing Time 2013 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,woodinville,47.76,-122.15,75.0,93,75.0,93
Spain,Resalte 2010 Gran Resalte  (Ribera del Duero),Tempranillo,aranda de duero,41.61,-4.16,88.0,93,88.0,93
US,Sanctuary 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,elizabeth city,36.21,-75.86,40.0,93,40.0,93
US,Terre Rouge 2014 Enigma White (Sierra Foothills),White Blend,placerville,38.52,-120.82,25.0,93,25.0,93
US,Limerick Lane 2013 Hail Mary Syrah-Grenache (Russian River Valley),Syrah-Grenache,healdsburg,38.59,-122.83,48.0,93,48.0,93
US,Loring Wine Company 2014 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,lompoc,34.66,-120.47,50.0,93,50.0,93
