Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
US,Meeker 2004 Kiss Ridge Vineyard Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,healdsburg,38.71,-122.9,45.25,85.625,45.25,85.625
Italy,Consorzio Vini Tipici di San Marino NV Moscato (San Marino),Moscato,san marino,43.94,12.46,18.0,85.66666666666667,18.0,85.66666666666667
Australia,D'Arenberg 2006 The Derelict Vineyard Grenache (McLaren Vale),Grenache,adelaide,-35.2,138.55,43.87,89.3,43.87,89.3
US,Dogwood 2005 Cabernet Sauvignon (Mendocino),Cabernet Sauvignon,arcata,40.91,-123.61,33.61538461538461,86.84615384615384,33.61538461538461,86.84615384615384
France,Domaine du Tariquet 2007 Ugni Blanc-Colombard (Vin de Pays des Côtes de Gascogne),Ugni Blanc-Colombard,auch,43.85,0.17,13.285714285714286,87.11428571428571,13.285714285714286,87.11428571428571
US,Falcor 2005 Sangiovese (Napa Valley),Sangiovese,napa,38.26,-122.28,40.666666666666664,86.11111111111111,40.666666666666664,86.11111111111111
US,Hayman & Hill 2007 Reserve Selection Chardonnay (Russian River Valley),Chardonnay,bowen,-20.05,148.89,15.4,85.0,15.4,85.0
US,Hermann J. Wiemer 2002 Blanc de Blanc Chardonnay (Finger Lakes),Chardonnay,geneva,42.57,-76.93,31.666666666666668,90.88888888888889,31.666666666666668,90.88888888888889
Argentina,Finca Las Moras 2007 Reserve Chardonnay (San Juan),Chardonnay,san juan,-32.07,-68.88,17.05263157894737,85.26315789473684,17.05263157894737,85.26315789473684
Australia,Long Flat 2006 Destinations Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,port macquarie,-31.54,152.69,15.0,86.5,15.0,86.5
US,Amity 2006 Estate Single Vineyard Pinot Noir (Willamette Valley),Pinot Noir,keizer,45.12,-123.21,26.57894736842105,87.57894736842105,26.57894736842105,87.57894736842105
US,Autumn Hill 2007 Petit Verdot-Merlot Red (Monticello),Bordeaux-style Red Blend,charlottesville,38.25,-78.51,18.0,84.33333333333333,18.0,84.33333333333333
US,Blue Rock 2005 Estate Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,healdsburg,38.74,-122.96,46.3125,90.125,46.3125,90.125
US,Cherry Hill 2006 Papillon Estate Pinot Noir (Willamette Valley),Pinot Noir,dallas,44.98,-123.19,28.4,86.8,28.4,86.8
US,Cloud 9 2006 Seity Zinfandel (Amador County),Zinfandel,erie,42.13,-80.08,35.0,85.0,35.0,85.0
Argentina,Cueva de las Manos 2007 Reserve Malbec (Luján de Cuyo),Malbec,coihaique,-47.15,-70.66,15.666666666666666,87.5,15.666666666666666,87.5
US,David Fulton 2008 Petite Sirah (St. Helena),Petite Sirah,sonoma,38.51,-122.47,45.6,90.2,45.6,90.2
US,Esterlina 2009 Reserva Pinot Noir (Cole Ranch),Pinot Noir,ukiah,39.14,-123.5,34.75,88.25,34.75,88.25
South Africa,Goats do Roam Wine Co. 2008 Goat-Roti Syrah-Viognier (Coastal Region),Syrah-Viognier,paarl,-33.77,18.92,12.875,87.5,12.875,87.5
South Africa,Graham Beck 2007 The William Red (Coastal Region),Red Blend,robertson,-33.8,19.8,21.5,87.0,21.5,87.0
South Africa,Hartenberg 2007 Cabernet Sauvignon (Stellenbosch),Cabernet Sauvignon,stellenbosch,-33.9,18.79,56.294117647058826,89.0,56.294117647058826,89.0
France,Vignobles 46N118 2007 Noir 46 Malbec (Cahors),Malbec,carcassonne,43.21,2.23,13.285714285714286,88.0,13.285714285714286,88.0
US,Willamette Valley Vineyards 2009 Estate Pinot Noir (Willamette Valley),Pinot Noir,salem,44.83,-123.01,37.82142857142857,88.47619047619048,37.82142857142857,88.47619047619048
Argentina,Algodon 2008 Estate Blend Gran Reserva Red,Red Blend,san rafael,-34.65,-68.46,26.666666666666668,88.33333333333333,26.666666666666668,88.33333333333333
US,Beaver Creek 2008 Fairytale Red (Napa Valley),Red Blend,clearlake,38.73,-122.62,34.0,84.875,34.0,84.875
US,Byron 2009 Monument Pinot Noir (Santa Maria Valley),Pinot Noir,santa maria,34.87,-120.25,37.84848484848485,91.39393939393939,37.84848484848485,91.39393939393939
South Africa,Jardin 2007 Syrah (Stellenbosch),Syrah,stellenbosch,-33.94,18.74,26.304347826086957,88.73913043478261,26.304347826086957,88.73913043478261
Argentina,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),Red Blend,lujan,-33.04,-68.94,25.483870967741936,87.38709677419355,25.483870967741936,87.38709677419355
Italy,Lungarotti 2007 Torre di Giano Vigna il Pino White (Torgiano),White Blend,perugia,43.03,12.43,35.56521739130435,88.8695652173913,35.56521739130435,88.8695652173913
Italy,Marchesi Fumanelli 2005 Terso White (Veneto),White Blend,negrar,45.51,10.9,34.6,87.2,34.6,87.2
Austria,Mariell 2009 Blaufränkisch (Leithaberg),Blaufränkisch,eisenstadt,47.83,16.48,17.0,88.5,17.0,88.5
Italy,Livio Felluga 2009 Friulano (Colli Orientali del Friuli),Friulano,cividale del friuli,45.97,13.46,44.973684210526315,89.8157894736842,44.973684210526315,89.8157894736842
Italy,Nals Margreid 2010 Sirmian Pinot Bianco (Alto Adige),Pinot Bianco,appiano,46.54,11.2,22.64516129032258,88.54838709677419,22.64516129032258,88.54838709677419
Argentina,O. Fournier 2007 B Crux Red (Uco Valley),Red Blend,lujan,-33.8,-69.12,23.267857142857142,86.91071428571429,23.267857142857142,86.91071428571429
Italy,Pico Maccario 2010 Estrosa White (Monferrato),White Blend,acqui terme,44.79,8.48,18.9,86.7,18.9,86.7
Argentina,Sottano 2009 Reserva de Familia Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,lujan,-33.1,-68.92,22.4375,87.125,22.4375,87.125
US,St. Francis 2009 Old Vines Zinfandel (Sonoma County),Zinfandel,santa rosa,38.44,-122.58,34.378787878787875,87.66666666666667,34.378787878787875,87.66666666666667
US,Trailhead 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,traverse city,45.33,-84.96,25.25,87.75,25.25,87.75
Italy,Franz Haas 2009 Sauvignon (Alto Adige),Sauvignon,laives,46.32,11.29,42.13333333333333,88.6,42.13333333333333,88.6
Austria,Forstreiter 2012 Schiefer Reserve Grüner Veltliner (Kremstal),Grüner Veltliner,traismauer,48.38,15.69,16.294117647058822,89.23529411764706,16.294117647058822,89.23529411764706
US,Cambria 2011 Bench Break Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,santa maria,34.88,-120.26,28.88888888888889,89.05555555555556,28.88888888888889,89.05555555555556
Italy,I Giusti e Zanza 2009 Dulcamara Red (Toscana),Red Blend,cascina,43.58,10.52,33.57142857142857,89.14285714285714,33.57142857142857,89.14285714285714
US,J. Christopher 2011 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),Pinot Noir,newberg,45.34,-123.01,41.58974358974359,90.76923076923077,41.58974358974359,90.76923076923077
Argentina,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),Malbec,lujan,-33.1,-68.92,70.35714285714286,90.125,70.35714285714286,90.125
US,Talley 2011 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,arroyo grande,35.18,-120.52,43.19718309859155,91.09859154929578,43.19718309859155,91.09859154929578
Spain,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),Carignan-Grenache,cambrils,41.13,0.8,26.25,89.25,26.25,89.25
US,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,canyon rim,40.71,-111.83,89.9,93.2,89.9,93.2
France,Domaine Daniel Dugois 2006 Vin Jaune Savagnin (Arbois),Savagnin,champagnole,46.95,5.79,33.333333333333336,90.66666666666667,33.333333333333336,90.66666666666667
Australia,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),Shiraz,gawler,-33.92,138.62,48.63157894736842,90.6842105263158,48.63157894736842,90.6842105263158
Argentina,Finca Sophenia 2011 Synthesis Malbec (Tupungato),Malbec,lujan,-33.46,-69.22,19.807692307692307,86.5,19.807692307692307,86.5
US,Treana 2008 Treana Red Cabernet Sauvignon-Syrah (Paso Robles),Cabernet Sauvignon-Syrah,atascadero,35.59,-120.72,33.5,89.94444444444444,33.5,89.94444444444444
Chile,Ventisquero 2008 Grey [Glacier] Single Block Trinidad Vineyard Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,santa cruz,-34.62,-71.25,23.854166666666668,87.22916666666667,23.854166666666668,87.22916666666667
Italy,Cascina Adelaide 2005 4 Vigne  (Barolo),Nebbiolo,alba,44.61,7.95,70.61538461538461,89.76923076923077,70.61538461538461,89.76923076923077
US,Claudia Springs 2007 Zinfandel (Mendocino County),Zinfandel,ukiah,39.13,-123.53,23.53846153846154,87.84615384615384,23.53846153846154,87.84615384615384
Romania,Cramele Recas 2009 Chardonnay (Recas),Chardonnay,recas,45.8,21.51,8.622641509433961,86.37735849056604,8.622641509433961,86.37735849056604
France,Domaine Bertagna 2009 Les Dames Huguettes  (Côte de Nuits-Villages),Pinot Noir,chenove,47.18,4.96,145.5,91.5,145.5,91.5
Greece,Domaine Sigalas 2010 Asirtiko Athiri White (Santorini),White Blend,oia,36.47,25.39,29.0,88.9,29.0,88.9
Italy,Socré 2006 Nebbiolo (Langhe),Nebbiolo,alba,44.71,8.07,44.285714285714285,87.71428571428571,44.285714285714285,87.71428571428571
Italy,Boffa 2006 Nebbiolo (Langhe),Nebbiolo,alba,44.73,8.08,39.90909090909091,89.0909090909091,39.90909090909091,89.0909090909091
US,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,sonoma,38.36,-122.4,58.0,89.27272727272727,58.0,89.27272727272727
Italy,Bellussi NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.88,12.0,16.0,86.45454545454545,16.0,86.45454545454545
Italy,Paladin 2007 Millesimato Brut Prosecco (Veneto),Prosecco,santo stino di livenza,45.79,12.67,17.333333333333332,86.11111111111111,17.333333333333332,86.11111111111111
Italy,Perlage 2008 Col di Manza Extra Dry Millesimato  (Prosecco di Valdobbiadene),Prosecco,pieve di soligo,45.9,12.14,20.0,87.52380952380952,20.0,87.52380952380952
Italy,Sant Eurosia 2007 Brut  (Prosecco di Valdobbiadene),Prosecco,ivrea,45.44,7.88,17.0,86.0,17.0,86.0
Italy,L'Antica Quercia 2007 Matiú Brut  (Prosecco di Conegliano),Prosecco,vittorio veneto,45.94,12.3,18.142857142857142,86.28571428571429,18.142857142857142,86.28571428571429
US,Lucas Vineyards 2007 Vignoles (Finger Lakes),Vignoles,ithaca,42.63,-76.71,16.03125,85.71875,16.03125,85.71875
Italy,Marsuret NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.91,12.06,22.0,87.55555555555556,22.0,87.55555555555556
Chile,De Martino 2007 Legado Reserva Chardonnay (Limarí Valley),Chardonnay,talagante,-33.75,-70.9,20.25,85.88636363636364,20.25,85.88636363636364
US,Beringer 2007 Alluvium Blanc White (Knights Valley),White Blend,sonoma,38.51,-122.48,42.75555555555555,88.37777777777778,42.75555555555555,88.37777777777778
US,Brutocao 2006 Reserve Zinfandel (Mendocino),Zinfandel,ukiah,38.97,-123.12,24.0,87.3170731707317,24.0,87.3170731707317
US,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),Red Blend,morgan hill,37.07,-121.64,33.04054054054054,86.97297297297297,33.04054054054054,86.97297297297297
Italy,Sommariva NV Palazzo Rosso Brut  (Prosecco di Conegliano),Prosecco,palermo,38.15,13.34,18.333333333333332,87.5,18.333333333333332,87.5
Italy,Spagnol NV Col del Sas Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.91,12.06,16.714285714285715,87.71428571428571,16.714285714285715,87.71428571428571
France,Jacquart NV Mosaïque Rosé Brut  (Champagne),Champagne Blend,reims,49.26,4.04,53.666666666666664,88.80952380952381,53.666666666666664,88.80952380952381
Chile,Koyle 2015 Costa Pinot Noir (Colchagua Costa),Pinot Noir,san vicente,-34.54,-70.98,29.363636363636363,88.84848484848484,29.363636363636363,88.84848484848484
France,Château Notre Dame du Quatourze 2015 Rosé (Languedoc),Rosé,narbonne,43.16,3.0,16.0,83.0,16.0,83.0
France,Mémoires 2015 Rosé (Coteaux Varois en Provence),Rosé,libourne,44.58,-0.25,11.0,82.0,11.0,82.0
Spain,Cavas Hill NV 1887 Rosado Sparkling (Cava),Sparkling Blend,sant pere de ribes,41.32,1.69,12.333333333333334,84.33333333333333,12.333333333333334,84.33333333333333
France,Antoine Moltès & Fils 2015 Tradition Pinot Gris (Alsace),Pinot Gris,guebwiller,47.98,7.29,25.0,88.375,25.0,88.375
US,Pezzi King 2013 Serracino Reserve Zinfandel (Dry Creek Valley),Zinfandel,healdsburg,38.61,-122.86,33.94117647058823,87.0,33.94117647058823,87.0
Chile,Viña Tarapacá 2015 Gran Reserva Chardonnay (Leyda Valley),Chardonnay,santiago,-33.42,-70.6,22.583333333333332,87.0,22.583333333333332,87.0
Australia,Chambers Rosewood Vineyards NV Rare Muscat (Rutherglen),Muscat,corowa,-36.04,146.45,132.125,92.9375,132.125,92.9375
Germany,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Riesling,eltville,50.04,8.09,169.01639344262296,92.55737704918033,169.01639344262296,92.55737704918033
Australia,Torbreck 2012 RunRig Shiraz-Viognier (Barossa),Shiraz-Viognier,gawler,-34.48,138.95,98.60714285714286,91.82142857142857,98.60714285714286,91.82142857142857
Italy,Cavallotto 2010 Vignolo Riserva  (Barolo),Nebbiolo,alba,44.63,7.98,101.9090909090909,94.54545454545455,101.9090909090909,94.54545454545455
Hungary,Oremus 2005 Eszencia  (Tokaji),Furmint,tolcsva,48.29,21.44,83.5,91.83333333333333,83.5,91.83333333333333
US,Rochioli 2014 South River Chardonnay (Russian River Valley),Chardonnay,windsor,38.53,-122.87,57.3235294117647,91.47058823529412,57.3235294117647,91.47058823529412
France,Louis Latour 2014 Le Montrachet  (Montrachet),Chardonnay,beaune,47.05,4.84,134.82080924855492,90.70520231213872,134.82080924855492,90.70520231213872
Australia,Jasper Hill 2013 Georgia's Paddock Shiraz (Heathcote),Shiraz,bendigo,-36.85,144.68,93.0,90.88888888888889,93.0,90.88888888888889
France,Château de la Tour 2013 Vieilles Vignes  (Clos de Vougeot),Pinot Noir,chenove,47.18,4.96,287.5,94.5,287.5,94.5
Germany,Weingut Hans Bausch 2011 Hattenheimer Hassel Auslese Riesling (Rheingau),Riesling,ingelheim,50.02,8.05,35.5,91.25,35.5,91.25
France,Philippe Colin 2014 Les Chenevottes Premier Cru  (Chassagne-Montrachet),Chardonnay,beaune,46.93,4.74,82.16666666666667,92.0,82.16666666666667,92.0
Italy,Bel Colle 2012 Simposio  (Barolo),Nebbiolo,bra,44.66,7.93,60.416666666666664,91.41666666666667,60.416666666666664,91.41666666666667
US,J. Davies 2012 Jamie Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,sonoma,38.5,-122.46,105.0,92.125,105.0,92.125
US,Winderlea 2014 Weber Vineyard Pinot Noir (Dundee Hills),Pinot Noir,newberg,45.28,-123.04,50.8235294117647,90.67647058823529,50.8235294117647,90.67647058823529
Australia,Wakefield 2013 St. Andrews Single Vineyard Release Shiraz (Clare Valley),Shiraz,gawler,-34.0,138.7,34.0625,89.47916666666667,34.0625,89.47916666666667
Italy,Cantina Terlano 2000 Vorberg Pinot Bianco (Alto Adige),Pinot Bianco,appiano,46.53,11.25,36.0,88.72727272727273,36.0,88.72727272727273
Italy,Montresor 2001  Bianco di Custoza,Garganega,verona,45.46,10.97,35.95454545454545,87.54545454545455,35.95454545454545,87.54545454545455
Italy,Ronco del Gelso 1999 Chardonnay (Friuli),Chardonnay,gorizia,45.95,13.48,25.76923076923077,88.76923076923077,25.76923076923077,88.76923076923077
US,Sebastiani 1991 Cherryblock Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,sonoma,38.29,-122.45,43.02985074626866,87.13432835820896,43.02985074626866,87.13432835820896
Italy,Elena Walch 2002 Castel Ringberg Sauvignon Blanc (Alto Adige),Sauvignon Blanc,appiano,46.34,11.24,36.57446808510638,89.2127659574468,36.57446808510638,89.2127659574468
Italy,Gini 2002 Classico  (Soave),White Blend,san bonifacio,45.42,11.28,26.105263157894736,90.6842105263158,26.105263157894736,90.6842105263158
Italy,Borgo Conventi 2002 I Fiori del Borgo Sauvignon Blanc (Collio),Sauvignon Blanc,gorizia,45.92,13.53,21.0,88.33333333333333,21.0,88.33333333333333
US,Ceago Vinegarden 2001 Kathleen's Vineyard Sauvignon Blanc (Mendocino County),Sauvignon Blanc,clearlake,39.11,-122.82,29.75,86.25,29.75,86.25
Italy,Valiano 1997 Vino in Musica Sangiovese (Toscana),Sangiovese,montepulciano,43.15,11.9,24.8125,87.375,24.8125,87.375
Italy,Volpe Pasini 2002 Zuc de Volpe Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,cividale del friuli,46.11,13.4,30.59090909090909,87.86363636363636,30.59090909090909,87.86363636363636
Mexico,L.A. Cetto 1996 Private Reserve Nebbiolo (Valle de Guadalupe),Nebbiolo,ensenada,32.12,-116.52,14.529411764705882,83.94117647058823,14.529411764705882,83.94117647058823
Italy,La Vis 2001 Bianco dei Sorni White (Trentino),White Blend,trento,46.14,11.11,16.285714285714285,86.85714285714286,16.285714285714285,86.85714285714286
Chile,Lapostolle 2002 Estate Bottled Merlot (Rapel Valley),Merlot,santiago,-33.4,-70.59,27.6,88.47692307692307,27.6,88.47692307692307
Italy,Fratelli Zeni 2000 Vigne Alte  (Bianco di Custoza),White Blend,pescantina,45.54,10.73,11.0,88.0,11.0,88.0
Italy,Tommasi 2001 Vigneto Santa Cecilia Chardonnay (Valdadige),Chardonnay,negrar,45.51,10.92,26.30909090909091,87.27272727272727,26.30909090909091,87.27272727272727
Italy,San Michele Eppan 2002 Sanct Valentin Gewürztraminer (Alto Adige),Gewürztraminer,appiano,46.45,11.27,29.666666666666668,87.66666666666667,29.666666666666668,87.66666666666667
US,Vinoce 2001 Sauvignon Blanc (Rutherford),Sauvignon Blanc,napa,38.29,-122.29,54.5,88.5,54.5,88.5
US,Merriam 2000 Windacre Vineyard Merlot (Russian River Valley),Merlot,windsor,38.58,-122.84,31.975,86.4,31.975,86.4
US,Kynsi 1999 Paragon Vineyard Pinot Noir (Edna Valley),Pinot Noir,arroyo grande,35.19,-120.58,39.2,90.45714285714286,39.2,90.45714285714286
Chile,Valdivieso 2001 Reserve Chardonnay (Central Valley),Chardonnay,santiago,-33.48,-70.62,21.09375,86.84375,21.09375,86.84375
US,Bridlewood 2000 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,isla vista,34.65,-120.08,22.125,86.525,22.125,86.525
Chile,San Pedro 2002 Castillo de Molina Reserva Chardonnay (Lontué Valley),Chardonnay,melipilla,-34.04,-71.37,19.890243902439025,86.92682926829268,19.890243902439025,86.92682926829268
Chile,Undurraga 2001 Reserva Merlot (Maipo Valley),Merlot,penaflor,-33.65,-70.89,19.864864864864863,87.10810810810811,19.864864864864863,87.10810810810811
US,Cline 2007 Ancient Vines Zinfandel (California),Zinfandel,sonoma,38.21,-122.46,16.837209302325583,86.65116279069767,16.837209302325583,86.65116279069767
Italy,Astoria 2008 Extra Dry  (Prosecco di Valdobbiadene),Prosecco,susegana,45.87,12.24,17.84,86.8,17.84,86.8
Italy,Cantine Maschio NV Brut Prosecco (Italy),Prosecco,oderzo,45.85,12.43,15.333333333333334,85.66666666666667,15.333333333333334,85.66666666666667
Italy,Val d'Oca 2008 Millesimato Extra Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.87,12.03,18.875,86.5,18.875,86.5
US,Vinavanti 2005 Le Bon Viveur Red (California),Red Blend,poway,32.9,-117.14,15.0,83.5,15.0,83.5
US,Vino V 2005 White Hawk Vineyard Syrah (Santa Barbara County),Syrah,oxnard,34.39,-119.29,34.6,86.6,34.6,86.6
Italy,Viticoltori Ponte NV Extra Dry  (Prosecco del Veneto),Prosecco,oderzo,45.72,12.47,19.0,85.0,19.0,85.0
Italy,Le Vigne di Alice 2008 Millesimato Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,vittorio veneto,45.95,12.29,26.6,85.6,26.6,85.6
US,McGregor 2007 Dry Gewürztraminer (Finger Lakes),Gewürztraminer,corning,42.5,-77.1,27.55263157894737,86.86842105263158,27.55263157894737,86.86842105263158
US,Miles 2006 Cabernet Franc (Finger Lakes),Cabernet Franc,geneva,42.62,-76.92,20.0,85.0,20.0,85.0
US,Morro Bay 2006 Split Oak Vineyard Cabernet Sauvignon (California),Cabernet Sauvignon,morro bay,35.37,-120.85,11.857142857142858,85.0,11.857142857142858,85.0
Italy,Pizzolato 2007  Prosecco del Veneto,Prosecco,villorba,45.75,12.22,12.904761904761905,84.9047619047619,12.904761904761905,84.9047619047619
US,Red Newt Cellars 2007 Riesling (Finger Lakes),Riesling,ithaca,42.5,-76.87,22.0,88.0377358490566,22.0,88.0377358490566
Italy,Ca'Tullio NV Extra Dry  (Prosecco del Veneto),Prosecco,cervignano del friuli,45.76,13.37,16.0,86.0,16.0,86.0
France,Château de Callac 2011  Graves,Bordeaux-style Red Blend,bergerac,44.81,0.33,20.0,86.5,20.0,86.5
US,Guardian 2013 Confidential Source Merlot (Columbia Valley (WA)),Merlot,woodinville,47.73,-122.14,30.52777777777778,89.38888888888889,30.52777777777778,89.38888888888889
